CD_OSCAR,STATION_NAME,CD_STATION,TP_STATION,START_DATE_OPERATION,END_DATE_OPERATION,LONGITUDE,LATITUDE,HEIGHT,CD_SITUATION,CD_WSI,IS_CAPITAL,CD_DISTRICT,INSTITUTE,STATE
0-2000-0-86765,ABROLHOS,A422,Automatic,2008-07-21 00:00:00+00:00,,-38.70333333,-17.96305555,20.93,Down,0-76-0-2906907000000408,False, 04,INMET,BA
0-2000-0-81755,ACARAU,A360,Automatic,2009-04-22 00:00:00+00:00,,-40.08722221,-3.1211111,67.15,Operative,0-76-0-2300200000000446,False, 03,INMET,CE
0-2000-0-86827,AFONSO CLAUDIO,A657,Automatic,2011-09-24 00:00:00+00:00,,-41.10694444,-20.10416666,507.48,Operative,0-76-0-3200102000000478,False, 06,INMET,ES
0-2000-0-86686,AGUA BOA,A908,Automatic,2006-12-16 00:00:00+00:00,,-52.21166666,-14.01638888,440.0,Operative,0-76-0-5100201000000157,False, 09,INMET,MT
0-2000-0-86812,AGUA CLARA,A756,Automatic,2010-08-14 00:00:00+00:00,,-52.87583332,-20.44444444,323.63,Operative,0-76-0-5000203000000463,False, 07,INMET,MS
0-2000-0-86716,AGUAS EMENDADAS,A045,Automatic,2008-10-03 00:00:00+00:00,,-47.625801,-15.596491,1030.36,Operative,0-76-0-5300108000000435,False, 10,INMET,DF
0-2000-0-86722,AGUAS VERMELHAS,A549,Automatic,2007-09-09 00:00:00+00:00,,-41.45777777,-15.75166666,754.07,Operative,0-76-0-3101003000000252,False, 05,INMET,MG
0-2000-0-86803,AIMORES,A534,Automatic,2007-08-05 00:00:00+00:00,,-41.09083333,-19.53277777,301.0,Operative,0-76-0-3101102000000239,False, 05,INMET,MG
0-2000-0-86828,ALEGRE,A617,Automatic,2006-10-25 00:00:00+00:00,,-41.48888888,-20.75055555,138.0,Operative,0-76-0-3200201000000125,False, 06,INMET,ES
0-2000-0-86975,ALEGRETE,A826,Automatic,2006-09-28 00:00:00+00:00,,-55.52555554,-29.70916666,120.88,Operative,0-76-0-4300406000000113,False, 08,INMET,RS
0-2000-0-86829,ALFREDO CHAVES,A615,Automatic,2006-11-03 00:00:00+00:00,,-40.74194444,-20.63638888,14.19,Operative,0-76-0-3200300000000135,False, 06,INMET,ES
0-2000-0-86627,ALMAS,A053,Automatic,2016-04-01 00:00:00+00:00,,-47.21222222,-11.28416666,503.0,Operative,0-76-0-1700400000000508,False, 10,INMET,TO
0-2000-0-86743,ALMENARA,A508,Automatic,2002-12-15 00:00:00+00:00,,-40.68777777,-16.16666666,189.11,Operative,0-76-0-3101706000000034,False, 05,INMET,MG
0-2000-0-81977,ALTA FLORESTA,A924,Automatic,2007-05-23 00:00:00+00:00,,-56.17916666,-10.07722221,291.85,Operative,0-76-0-5100250000000192,False, 09,INMET,MT
0-2000-0-81738,ALTAMIRA,A253,Automatic,2018-10-25 00:00:00+00:00,,-52.39472221,-3.26999999,191.0,Operative,0-76-0-1500602000000585,False, 02,INMET,PA
0-2000-0-86749,ALTO ARAGUAIA,A909,Automatic,2011-09-22 00:00:00+00:00,,-53.22444443,-17.33944444,753.28,Operative,0-76-0-5100300000000477,False, 09,INMET,MT
0-2000-0-86691,ALTO PARAISO DE GOIAS,A024,Automatic,2007-06-04 00:00:00+00:00,,-47.52333332,-14.13305554,1264.7,Operative,0-76-0-5200605000000208,False, 10,INMET,GO
0-2000-0-81985,ALTO PARNAIBA,A223,Automatic,2008-06-03 00:00:00+00:00,,-45.93194443,-9.10833333,283.69,Operative,0-76-0-2100501000000375,False, 02,INMET,MA
0-2000-0-86750,ALTO TAQUARI,A934,Automatic,2008-01-29 00:00:00+00:00,,-53.28944444,-17.8411111,862.42,Operative,0-76-0-5100607000000284,False, 09,INMET,MT
0-2000-0-81846,ALVORADA DO GURGUEIA,A336,Automatic,2007-11-17 00:00:00+00:00,,-43.85944444,-8.37638888,225.0,Operative,0-76-0-2202307000000274,False, 03,INMET,PI
0-2000-0-86894,AMAMBAI,A750,Automatic,2008-06-11 00:00:00+00:00,,-55.32944443,-23.0025,433.59,Operative,0-76-0-5000609000000381,False, 07,INMET,MS
0-2000-0-86675,AMARGOSA,A434,Automatic,2008-07-11 00:00:00+00:00,,-39.61694443,-13.00944444,397.8,Operative,0-76-0-2901007000000398,False, 04,INMET,BA
0-2000-0-81867,ANGICAL DO PIAUI,A377,Automatic,2019-11-14 00:00:00+00:00,,-42.72749999,-6.08944444,183.0,Down,0-76-0-2200608000000597,False, 03,INMET,PI
0-2000-0-84817,ANGRA DOS REIS,A628,Automatic,2017-08-25 00:00:00+00:00,,-44.30333333,-22.97555554,6.0,Operative,0-76-0-3300100000000555,False, 06,INMET,RJ
0-2000-0-81976,APIACAS,A910,Automatic,2006-10-24 00:00:00+00:00,,-57.3936111,-9.56333333,217.75,Down,0-76-0-5100805000000123,False, 09,INMET,MT
0-2000-0-81835,APODI,A340,Automatic,2007-11-14 00:00:00+00:00,,-37.815,-5.62666666,131.41,Operative,0-76-0-2401008000000272,False, 03,INMET,RN
0-2000-0-81893,APUI,A113,Automatic,2008-07-19 00:00:00+00:00,,-59.8886111,-7.20555555,156.97,Down,0-76-0-1300144000000406,False, 01,INMET,AM
0-2000-0-86808,AQUIDAUANA,A719,Automatic,2006-11-01 00:00:00+00:00,,-55.78388888,-20.47555554,151.35,Operative,0-76-0-5001102000000132,False, 07,INMET,MS
0-2000-0-86616,ARACAJU,A409,Automatic,2003-02-12 00:00:00+00:00,,-37.05444444,-10.9525,3.72,Operative,0-76-0-2800308000000055,False, 04,INMET,SE
0-2000-0-86746,ARACUAI,A566,Automatic,2017-05-19 00:00:00+00:00,,-42.03527777,-16.84888888,308.0,Operative,0-76-0-3103405000000548,False, 05,INMET,MG
0-2000-0-86709,ARAGARCAS,A013,Automatic,2007-07-13 00:00:00+00:00,,-52.24527777,-15.90277777,327.35,Down,0-76-0-5201702000000229,False, 10,INMET,GO
0-2000-0-86648,ARAGUACU,A054,Automatic,2015-08-19 00:00:00+00:00,,-49.5286111,-12.59222221,231.0,Operative,0-76-0-1702000000000502,False, 10,INMET,TO
0-2000-0-81900,ARAGUAINA,A021,Automatic,2007-01-26 00:00:00+00:00,,-48.20111111,-7.10388888,230.76,Operative,0-76-0-1702109000000172,False, 10,INMET,TO
0-2000-0-81821,ARAGUATINS,A044,Automatic,2009-03-12 00:00:00+00:00,,-48.11194444,-5.6436111,130.71,Operative,0-76-0-1702208000000443,False, 10,INMET,TO
0-2000-0-81996,ARAPIRACA,A353,Automatic,2008-04-27 00:00:00+00:00,,-36.61916666,-9.80444444,236.84,Operative,0-76-0-2700300000000353,False, 03,INMET,AL
0-2000-0-86971,ARARANGUA,A867,Automatic,2008-09-28 00:00:00+00:00,,-49.49792,-28.931353,2.0,Operative,0-76-0-4201406000000433,False, 08,INMET,SC
0-2000-0-86796,ARAXA,A505,Automatic,2002-12-19 00:00:00+00:00,,-46.94972221,-19.60583333,1018.32,Operative,0-76-0-3104007000000037,False, 05,INMET,MG
0-2000-0-81953,ARCO VERDE,A309,Automatic,2004-11-20 00:00:00+00:00,,-37.05555555,-8.4336111,683.95,Operative,0-76-0-2601201000000068,False, 03,INMET,PE
0-2000-0-81877,AREIA,A310,Automatic,2004-11-16 00:00:00+00:00,,-35.718128,-6.975451,573.45,Operative,0-76-0-2501104000000066,False, 03,INMET,PB
0-2000-0-81970,ARIQUEMES,A940,Automatic,2008-07-18 00:00:00+00:00,,-62.96194444,-9.94888888,128.44,Operative,0-76-0-1100023000000405,False, 09,INMET,RO
0-2000-0-86841,ARIRANHA,A736,Automatic,2007-11-13 00:00:00+00:00,,-48.84055555,-21.13305554,525.44,Operative,0-76-0-3503703000000271,False, 07,INMET,SP
0-2000-0-86892,ARRAIAL DO CABO,A606,Automatic,2006-09-22 00:00:00+00:00,,-42.02138888,-22.97527777,5.0,Operative,0-76-0-3300258000000108,False, 06,INMET,RJ
0-2000-0-81732,AUTAZES,A120,Automatic,2008-04-17 00:00:00+00:00,,-59.12944443,-3.58333333,19.9,Operative,0-76-0-1300300000000339,False, 01,INMET,AM
0-2000-0-86904,AVARE,A725,Automatic,2006-09-22 00:00:00+00:00,,-48.9411111,-23.10166666,776.36,Operative,0-76-0-3504503000000107,False, 07,INMET,SP
0-2000-0-81790,BACABAL,A220,Automatic,2008-07-09 00:00:00+00:00,,-44.79499999,-4.24305555,22.33,Operative,0-76-0-2101202000000394,False, 02,INMET,MA
0-2000-0-86992,BAGE,A827,Automatic,2007-01-04 00:00:00+00:00,,-54.01333333,-31.34777777,226.19,Operative,0-76-0-4301602000000166,False, 08,INMET,RS
0-2000-0-81947,BAIXA GRANDE DO RIBEIRO,A375,Automatic,2018-03-23 00:00:00+00:00,,-45.094625,-8.333531,519.0,Operative,0-76-0-2201150000000578,False, 03,INMET,PI
0-2000-0-81903,BALSAS,A204,Automatic,2007-10-26 00:00:00+00:00,,-46.02749999,-7.45555555,271.03,Operative,0-76-0-2101400000000260,False, 02,INMET,MA
0-2000-0-86806,BAMBUI,A565,Automatic,2016-11-23 00:00:00+00:00,,-46.00888888,-20.0311111,697.0,Operative,0-76-0-3105103000000534,False, 05,INMET,MG
0-2000-0-86850,BARBACENA,A502,Automatic,2002-12-05 00:00:00+00:00,,-43.76777777,-21.22833332,1168.76,Operative,0-76-0-3105608000000026,False, 05,INMET,MG
0-2000-0-81911,BARBALHA,A315,Automatic,2007-05-31 00:00:00+00:00,,-39.2711111,-7.30083333,409.41,Down,0-76-0-2301901000000202,False, 03,INMET,CE
0-2000-0-81648,BARCELOS,A128,Automatic,2008-04-19 00:00:00+00:00,,-62.92416666,-0.98722221,29.88,Operative,0-76-0-1300409000000344,False, 01,INMET,AM
0-2000-0-86634,BARRA,A429,Automatic,2008-05-12 00:00:00+00:00,,-43.13888888,-11.08472221,407.5,Operative,0-76-0-2902708000000362,False, 04,INMET,BA
0-2000-0-86867,BARRA BONITA,A741,Automatic,2008-04-24 00:00:00+00:00,,-48.5575,-22.4711111,533.68,Operative,0-76-0-3505302000000348,False, 07,INMET,SP
0-2000-0-81825,BARRA DO CORDA,A221,Automatic,2008-03-06 00:00:00+00:00,,-45.23694444,-5.50666666,154.19,Down,0-76-0-2101608000000304,False, 02,INMET,MA
0-2000-0-86922,BARRA DO TURVO,A746,Automatic,2008-07-03 00:00:00+00:00,,-48.41638888,-24.96277777,659.89,Operative,0-76-0-3505401000000393,False, 07,INMET,SP
0-2000-0-86652,BARREIRAS,A402,Automatic,2001-12-20 00:00:00+00:00,,-45.02694443,-12.12472221,474.17,Operative,0-76-0-2903201000000018,False, 04,INMET,BA
0-2000-0-86816,BARRETOS,A748,Automatic,2010-06-19 00:00:00+00:00,,-48.54499999,-20.55916666,534.36,Operative,0-76-0-3505500000000460,False, 07,INMET,SP
0-2000-0-86908,BARUERI,A755,Automatic,2011-03-29 00:00:00+00:00,,-46.86944443,-23.52388888,776.5,Operative,0-76-0-3510609000000470,False, 07,INMET,SP
0-2000-0-86837,BATAGUASSU,A759,Automatic,2013-03-21 00:00:00+00:00,,-52.47138888,-21.75,392.13,Operative,0-76-0-5001904000000492,False, 07,INMET,MS
0-2000-0-86865,BAURU,A705,Automatic,2001-08-30 00:00:00+00:00,,-49.028877,-22.358052,636.17,Operative,0-76-0-3506003000000010,False, 07,INMET,SP
0-2000-0-84806,BEBEDOURO,A764,Automatic,2016-10-27 00:00:00+00:00,,-48.47138888,-20.94805555,542.0,Operative,0-76-0-3506102000000528,False, 07,INMET,SP
0-2000-0-81680,BELEM,A201,Automatic,2003-01-20 00:00:00+00:00,,-48.439512,-1.411228,21.17,Operative,0-76-0-1501402000000042,False, 02,INMET,PA
0-2000-0-86744,BELMONTE,A447,Automatic,2009-07-02 00:00:00+00:00,,-39.21527777,-16.08805555,89.67,Operative,0-76-0-2903409000000453,False, 04,INMET,BA
0-2000-0-86800,BELO HORIZONTE (PAMPULHA),A521,Automatic,2006-10-10 00:00:00+00:00,,-43.96944443,-19.88388888,854.02,Operative,0-76-0-3106200000000116,False, 05,INMET,MG
0-2000-0-86799,BELO HORIZONTE - CERCADINHO,F501,Automatic,2013-12-27 00:00:00+00:00,,-43.95861111,-19.97999999,1199.55,Operative,0-76-0-3106200000000597,False, 05,INMET,MG
0-2000-0-86979,BENTO GONCALVES,A840,Automatic,2006-12-01 00:00:00+00:00,,-51.534202,-29.164581,623.27,Operative,0-76-0-4302105000000152,False, 08,INMET,RS
0-2000-0-86900,BERTIOGA,A765,Automatic,2017-02-01 00:00:00+00:00,,-46.14333333,-23.84472221,5.0,Operative,0-76-0-3506359000000536,False, 07,INMET,SP
0-2000-0-81615,BOA VISTA,A135,Automatic,2010-08-26 00:00:00+00:00,,-60.69083333,2.81694443,82.35,Operative,0-76-0-1400100000000465,False, 01,INMET,RR
0-2000-0-81927,BOCA DO ACRE,A110,Automatic,2008-07-15 00:00:00+00:00,,-67.33249999,-8.77666666,111.98,Operative,0-76-0-1300706000000400,False, 01,INMET,AM
0-2000-0-86968,BOM JARDIM DA SERRA - MORRO DA IGREJA,A845,Automatic,2007-06-17 00:00:00+00:00,,-49.47972221,-28.12694443,1790.38,Operative,0-76-0-4218905000000213,False, 08,INMET,SC
0-2000-0-86672,BOM JESUS DA LAPA,A418,Automatic,2007-05-18 00:00:00+00:00,,-43.40527777,-13.25111111,447.75,Operative,0-76-0-2903904000000186,False, 04,INMET,BA
0-2000-0-81987,BOM JESUS DO PIAUI,A326,Automatic,2007-07-17 00:00:00+00:00,,-44.32777777,-9.07999999,288.0,Operative,0-76-0-2201903000000231,False, 03,INMET,PI
0-2000-0-81685,BRAGANCA,A226,Automatic,2008-03-11 00:00:00+00:00,,-46.78277777,-1.05583333,5.6,Operative,0-76-0-1501709000000313,False, 02,INMET,PA
0-2000-0-84822,BRAGANCA PAULISTA,A744,Automatic,2017-12-20 00:00:00+00:00,,-46.5261111,-22.94916666,891.0,Operative,0-76-0-3507605000000569,False, 07,INMET,SP
0-2000-0-86715,BRASILIA,A001,Automatic,2000-05-07 00:00:00+00:00,,-47.92583332,-15.78944444,1160.96,Operative,0-76-0-5300108000000001,False, 10,INMET,DF
0-2000-0-86643,BRASNORTE (NOVO MUNDO),A927,Automatic,2008-02-29 00:00:00+00:00,,-58.23138888,-12.52194443,426.2,Operative,0-76-0-5101902000000298,False, 09,INMET,MT
0-2000-0-86708,BRAZLANDIA,A042,Automatic,2017-07-19 00:00:00+00:00,,-48.1311111,-15.59972221,1143.0,Operative,0-76-0-5300108000000551,False, 10,INMET,DF
0-2000-0-86618,BREJO GRANDE,A421,Automatic,2008-07-17 00:00:00+00:00,,-36.48194443,-10.47388888,6.11,Operative,0-76-0-2800704000000402,False, 04,INMET,SE
0-2000-0-81673,BREVES,A228,Automatic,2017-10-20 00:00:00+00:00,,-50.47805554,-1.68027777,11.0,Down,0-76-0-1501808000000561,False, 02,INMET,PA
0-2000-0-86696,BRUMADO,A433,Automatic,2008-04-28 00:00:00+00:00,,-41.67222221,-14.18194443,473.37,Operative,0-76-0-2904605000000354,False, 04,INMET,BA
0-2000-0-81788,BURITICUPU,A238,Automatic,2008-09-11 00:00:00+00:00,,-46.44944444,-4.32055554,174.91,Operative,0-76-0-2102325000000427,False, 02,INMET,MA
0-2000-0-86609,BURITIRAMA,A432,Automatic,2008-05-15 00:00:00+00:00,,-43.65111111,-10.72305554,506.06,Operative,0-76-0-2904753000000363,False, 04,INMET,BA
0-2000-0-86718,BURITIS,A544,Automatic,2007-06-19 00:00:00+00:00,,-46.43555555,-15.52416666,894.0,Operative,0-76-0-3109303000000214,False, 05,INMET,MG
0-2000-0-81915,CABACEIRAS,A348,Automatic,2008-02-28 00:00:00+00:00,,-36.28638888,-7.48333333,391.96,Operative,0-76-0-2503100000000295,False, 03,INMET,PB
0-2000-0-81951,CABROBO,A329,Automatic,2007-09-04 00:00:00+00:00,,-39.31527777,-8.50388888,342.74,Operative,0-76-0-2603009000000250,False, 03,INMET,PE
0-2000-0-86943,CACADOR,A859,Automatic,2008-03-19 00:00:00+00:00,,-50.98552,-26.819156,944.26,Operative,0-76-0-4203006000000319,False, 08,INMET,SC
0-2000-0-86986,CACAPAVA DO SUL,A812,Automatic,2006-06-22 00:00:00+00:00,,-53.46694443,-30.54527777,420.82,Operative,0-76-0-4302808000000079,False, 08,INMET,RS
0-2000-0-84820,CACHOEIRA PAULISTA,A769,Automatic,2017-10-20 00:00:00+00:00,,-45.00555555,-22.68888888,586.0,Operative,0-76-0-3508603000000562,False, 07,INMET,SP
0-2000-0-86622,CACOAL,A939,Automatic,2008-07-20 00:00:00+00:00,,-61.43416666,-11.44583333,183.53,Operative,0-76-0-1100049000000407,False, 09,INMET,RO
0-2000-0-86730,CAIAPONIA,A023,Automatic,2007-05-21 00:00:00+00:00,,-51.81749999,-16.96694443,740.1,Operative,0-76-0-5204409000000188,False, 10,INMET,GO
0-2000-0-81875,CAICO,A316,Automatic,2007-01-07 00:00:00+00:00,,-37.08499999,-6.46749999,171.26,Operative,0-76-0-2402006000000168,False, 03,INMET,RN
0-2000-0-81838,CALCANHAR,A344,Automatic,2008-05-08 00:00:00+00:00,,-35.48749999,-5.16,9.82,Down,0-76-0-2414407000000360,False, 03,INMET,RN
0-2000-0-86846,CALDAS,A530,Automatic,2006-11-28 00:00:00+00:00,,-46.382996,-21.918066,1077.34,Operative,0-76-0-3110301000000148,False, 05,INMET,MG
0-2000-0-86989,CAMAQUA,A838,Automatic,2006-12-12 00:00:00+00:00,,-51.83424,-30.807953,92.3,Operative,0-76-0-4303509000000155,False, 08,INMET,RS
0-2000-0-81878,CAMARATUBA,A352,Automatic,2008-05-04 00:00:00+00:00,,-35.13527777,-6.56194444,135.51,Operative,0-76-0-2509305000000359,False, 03,INMET,PB
0-2000-0-84808,CAMBARA DO SUL,A897,Automatic,2016-11-24 00:00:00+00:00,,-50.14972221,-29.04916666,1017.0,Operative,0-76-0-4303608000000535,False, 08,INMET,RS
0-2000-0-86854,CAMBUCI,A604,Automatic,2002-11-20 00:00:00+00:00,,-41.95833333,-21.58749999,46.0,Down,0-76-0-3300902000000025,False, 06,INMET,RJ
0-2000-0-81710,CAMETA,A236,Automatic,2008-06-20 00:00:00+00:00,,-49.49972221,-2.23972221,9.92,Down,0-76-0-1502103000000386,False, 02,INMET,PA
0-2000-0-86918,CAMPINA DA LAGOA,B803,Automatic,2016-08-04 00:00:00+00:00,,-52.80027777,-24.57083332,598.0,Operative,0-76-0-4103909000000524,False, 08,INMET,PR
0-2000-0-81916,CAMPINA GRANDE,A313,Automatic,2006-12-22 00:00:00+00:00,,-35.90472222,-7.22555554,546.17,Operative,0-76-0-2504009000000165,False, 03,INMET,PB
0-2000-0-86793,CAMPINA VERDE,A519,Automatic,2006-07-15 00:00:00+00:00,,-49.518133,-19.53921,559.07,Operative,0-76-0-3111101000000085,False, 05,INMET,MG
0-2000-0-86991,CAMPO BOM,A884,Automatic,2013-11-29 00:00:00+00:00,,-51.064042,-29.674293,23.35,Operative,0-76-0-4303905000000494,False, 08,INMET,RS
0-2000-0-86810,CAMPO GRANDE,A702,Automatic,2001-09-10 00:00:00+00:00,,-54.722615,-20.447195,528.47,Operative,0-76-0-5002704000000013,False, 07,INMET,MS
0-2000-0-81795,CAMPO MAIOR,A376,Automatic,2018-11-23 00:00:00+00:00,,-42.14555555,-4.86416666,125.0,Operative,0-76-0-2202208000000586,False, 03,INMET,PI
0-2000-0-86662,CAMPO NOVO DOS PARECIS,A905,Automatic,2002-12-13 00:00:00+00:00,,-57.8386111,-13.78583333,525.41,Operative,0-76-0-5102637000000033,False, 09,INMET,MT
0-2000-0-86707,CAMPO VERDE,A912,Automatic,2006-11-21 00:00:00+00:00,,-55.17944443,-15.55888888,747.0,Operative,0-76-0-5102678000000143,False, 09,INMET,MT
0-2000-0-86872,CAMPOS DO JORDAO,A706,Automatic,2002-03-13 00:00:00+00:00,,-45.60388888,-22.75027777,1662.95,Operative,0-76-0-3509700000000019,False, 07,INMET,SP
0-2000-0-86855,CAMPOS DOS GOYTACAZES,A607,Automatic,2006-09-25 00:00:00+00:00,,-41.34388888,-21.71472222,17.0,Operative,0-76-0-3301009000000109,False, 06,INMET,RJ
0-2000-0-86890,CAMPOS DOS GOYTACAZES - SAO TOME,A620,Automatic,2008-06-13 00:00:00+00:00,,-41.05166666,-22.04166666,7.0,Operative,0-76-0-3301009000000382,False, 06,INMET,RJ
0-2000-0-81902,CAMPOS LINDOS,A043,Automatic,2012-10-29 00:00:00+00:00,,-46.63944444,-8.15472222,426.56,Down,0-76-0-1703842000000487,False, 10,INMET,TO
0-2000-0-84826,CAMPOS NOVOS,A898,Automatic,2019-02-15 00:00:00+00:00,,-51.21583333,-27.3886111,963.0,Operative,0-76-0-4203600000000587,False, 08,INMET,SC
0-2000-0-81909,CAMPOS SALES,A347,Automatic,2008-03-07 00:00:00+00:00,,-40.36277777,-7.07777777,577.95,Operative,0-76-0-2302701000000307,False, 03,INMET,CE
0-2000-0-86980,CANELA,A879,Automatic,2008-08-23 00:00:00+00:00,,-50.82722221,-29.36888888,830.93,Operative,0-76-0-4304408000000415,False, 08,INMET,RS
0-2000-0-86993,CANGUCU,A811,Automatic,2007-01-24 00:00:00+00:00,,-52.70083333,-31.40333333,446.81,Operative,0-76-0-4304507000000171,False, 08,INMET,RS
0-2000-0-81847,CANTO DO BURITI,A365,Automatic,2010-06-12 00:00:00+00:00,,-42.97583332,-8.11805554,312.07,Operative,0-76-0-2202307000000459,False, 03,INMET,PI
0-2000-0-84829,CAPAO DO LEAO (PELOTAS),A887,Automatic,2019-07-18 00:00:00+00:00,,-52.40722222,-31.8025,13.0,Operative,0-76-0-4304663000000595,False, 08,INMET,RS
0-2000-0-86761,CAPELINHA,A541,Automatic,2007-08-31 00:00:00+00:00,,-42.38916666,-17.70555555,932.06,Operative,0-76-0-3112307000000248,False, 05,INMET,MG
0-2000-0-81684,CAPITAO POCO,A248,Automatic,2011-04-18 00:00:00+00:00,,-47.0575,-1.73472221,79.1,Operative,0-76-0-1502301000000473,False, 02,INMET,PA
0-2000-0-81988,CARACOL,A337,Automatic,2007-11-10 00:00:00+00:00,,-43.32444443,-9.28583333,515.3,Down,0-76-0-2202505000000268,False, 03,INMET,PI
0-2000-0-86802,CARATINGA,A554,Automatic,2007-05-24 00:00:00+00:00,,-42.13722221,-19.73583333,609.25,Operative,0-76-0-3113404000000193,False, 05,INMET,MG
0-2000-0-86764,CARAVELAS,A405,Automatic,2002-12-20 00:00:00+00:00,,-39.25861111,-17.73944444,6.05,Operative,0-76-0-2906907000000039,False, 04,INMET,BA
0-2000-0-81978,CARLINDA,A926,Automatic,2008-04-09 00:00:00+00:00,,-55.82749999,-9.97055554,293.71,Operative,0-76-0-5102793000000330,False, 09,INMET,MT
0-2000-0-84824,CARMO,A629,Automatic,2018-10-11 00:00:00+00:00,,-42.60083333,-21.9386111,293.0,Operative,0-76-0-3301207000000583,False, 06,INMET,RJ
0-2000-0-81901,CAROLINA,A205,Automatic,2007-12-04 00:00:00+00:00,,-47.45972222,-7.33722221,182.88,Down,0-76-0-2102804000000279,False, 02,INMET,MA
0-2000-0-81956,CARUARU,A341,Automatic,2007-11-21 00:00:00+00:00,,-36.02833332,-8.36527777,852.0,Operative,0-76-0-2604106000000276,False, 03,INMET,PE
0-2000-0-86844,CASA BRANCA,A738,Automatic,2007-06-25 00:00:00+00:00,,-47.07527777,-21.78055554,734.15,Operative,0-76-0-3510807000000216,False, 07,INMET,SP
0-2000-0-86791,CASSILANDIA,A742,Automatic,2008-03-08 00:00:00+00:00,,-51.72083332,-19.12249999,494.72,Operative,0-76-0-5002902000000308,False, 07,INMET,MS
0-2000-0-81682,CASTANHAL,A202,Automatic,2003-01-24 00:00:00+00:00,,-47.94805555,-1.30083333,47.13,Operative,0-76-0-1502400000000044,False, 02,INMET,PA
0-2000-0-81829,CASTELO DO PIAUI,A361,Automatic,2009-04-20 00:00:00+00:00,,-41.51222222,-5.34916666,268.75,Operative,0-76-0-2202604000000445,False, 03,INMET,PI
0-2000-0-86921,CASTRO,A819,Automatic,2006-07-09 00:00:00+00:00,,-50.04638888,-24.77999999,1016.0,Operative,0-76-0-4104907000000081,False, 08,INMET,PR
0-2000-0-86777,CATALAO,A034,Automatic,2008-01-31 00:00:00+00:00,,-47.927614,-18.154779,900.72,Operative,0-76-0-5205109000000286,False, 10,INMET,GO
0-2000-0-81792,CAXIAS,A237,Automatic,2008-07-13 00:00:00+00:00,,-43.3436111,-4.82138888,84.85,Operative,0-76-0-2103000000000399,False, 02,INMET,MA
0-2000-0-86719,CHAPADA GAUCHA,A548,Automatic,2007-06-22 00:00:00+00:00,,-45.61749999,-15.30027777,873.2,Operative,0-76-0-3116159000000215,False, 05,INMET,MG
0-2000-0-86772,CHAPADAO DO SUL,A730,Automatic,2006-12-20 00:00:00+00:00,,-52.6025,-18.80222222,820.82,Operative,0-76-0-5002951000000163,False, 07,INMET,MS
0-2000-0-81749,CHAPADINHA,A206,Automatic,2008-09-17 00:00:00+00:00,,-43.35222222,-3.74277777,104.0,Operative,0-76-0-2103208000000430,False, 02,INMET,MA
0-2000-0-84827,CHAPECO,A895,Automatic,2019-02-19 00:00:00+00:00,,-52.6357111,-27.0853111,679.0,Operative,0-76-0-4204202000000588,False, 08,INMET,SC
0-2000-0-86898,CIDADE GAUCHA,A869,Automatic,2008-03-11 00:00:00+00:00,,-52.93194443,-23.35916666,365.79,Down,0-76-0-4105607000000314,False, 08,INMET,PR
0-2000-0-86939,CLEVELANDIA,A876,Automatic,2008-05-15 00:00:00+00:00,,-52.3486111,-26.41722221,966.06,Operative,0-76-0-4105706000000364,False, 08,INMET,PR
0-2000-0-81770,COARI,A117,Automatic,2008-04-12 00:00:00+00:00,,-63.14527777,-4.09749999,33.84,Operative,0-76-0-1301209000000335,False, 01,INMET,AM
0-2000-0-81866,COLINAS,A222,Automatic,2008-06-03 00:00:00+00:00,,-44.23333333,-6.03305554,175.37,Operative,0-76-0-2103505000000374,False, 02,INMET,MA
0-2000-0-81939,COLINAS DO TOCANTINS,A049,Automatic,2016-11-11 00:00:00+00:00,,-48.478605,-8.092708,200.0,Operative,0-76-0-1705508000000530,False, 10,INMET,TO
0-2000-0-86928,COLOMBO,B806,Automatic,2016-06-01 00:00:00+00:00,,-49.157733,-25.322464,950.0,Operative,0-76-0-4105805000000516,False, 08,INMET,PR
0-2000-0-86661,COMODORO,A913,Automatic,2006-11-28 00:00:00+00:00,,-59.7625,-13.70805555,576.87,Operative,0-76-0-5103304000000149,False, 09,INMET,MT
0-2000-0-86794,CONCEICAO DAS ALAGOAS,A520,Automatic,2006-07-18 00:00:00+00:00,,-48.15166666,-19.98583333,572.54,Operative,0-76-0-3117306000000087,False, 05,INMET,MG
0-2000-0-81940,CONCEICAO DO ARAGUAIA,A241,Automatic,2008-09-04 00:00:00+00:00,,-49.28277777,-8.30361111,175.74,Operative,0-76-0-1502707000000419,False, 02,INMET,PA
0-2000-0-86639,CONDE,A431,Automatic,2008-04-07 00:00:00+00:00,,-37.68388888,-12.03583333,31.9,Operative,0-76-0-2908606000000329,False, 04,INMET,BA
0-2000-0-86822,CORONEL PACHECO,A557,Automatic,2012-10-17 00:00:00+00:00,,-43.26111111,-21.54666666,411.14,Operative,0-76-0-3119609000000485,False, 05,INMET,MG
0-2000-0-86617,CORRENTE,A374,Automatic,2018-03-28 00:00:00+00:00,,-45.17305554,-10.42916666,452.0,Operative,0-76-0-2202901000000579,False, 03,INMET,PI
0-2000-0-86671,CORRENTINA,A416,Automatic,2007-11-09 00:00:00+00:00,,-44.61749999,-13.33249999,551.71,Operative,0-76-0-2909307000000266,False, 04,INMET,BA
